Frame,GT objects,reports,Targets,Global Hyp
0,17,7,7,1
1,17,7,7,1
2,17,7,7,1
3,17,7,7,2
4,17,7,7,2
5,17,7,7,1
6,17,8,8,1
7,17,7,8,1
8,17,7,8,1
9,17,7,8,1
10,17,7,7,1
11,17,8,8,1
12,17,8,8,1
13,16,8,8,1
14,16,8,8,1
15,16,9,9,1
16,16,9,9,1
17,16,9,9,2
18,16,8,9,1
19,15,7,9,1
20,15,7,9,1
21,15,7,8,8
22,16,7,7,2
23,14,7,7,1
24,14,7,7,1
25,15,6,7,1
26,15,8,9,1
27,15,10,11,2
28,15,10,10,2
29,15,9,10,2
30,15,8,9,2
31,15,8,9,2
32,15,6,8,2
33,15,6,8,1
34,14,6,8,1
35,14,6,6,1
36,14,6,6,1
37,14,6,6,1
38,14,6,6,1
39,14,7,7,1
40,14,7,7,1
41,14,7,7,1
42,14,7,7,1
43,14,6,7,1
44,14,6,7,1
45,14,7,7,2
46,14,7,7,1
47,14,7,7,1
48,14,7,7,1
49,14,7,7,1
50,14,7,7,1
51,14,7,7,1
52,14,6,7,1
53,14,6,7,1
54,14,6,7,1
55,14,6,6,1
56,14,6,6,1
57,13,6,6,1
58,13,6,6,1
59,13,6,6,1
60,13,5,6,1
61,13,5,6,1
62,13,5,6,1
63,13,5,5,2
64,13,5,5,1
65,13,5,5,1
66,13,5,5,1
67,13,5,5,1
68,13,5,5,1
69,13,5,5,1
70,13,5,5,1
71,13,5,5,1
72,13,5,5,2
73,13,5,5,1
74,13,5,5,1
75,13,5,5,1
76,13,5,5,1
77,12,5,6,1
78,12,4,5,1
79,12,4,5,1
80,13,4,4,1
81,13,5,5,1
82,13,6,6,1
83,13,8,8,1
84,13,9,10,2
85,13,9,11,1
86,13,10,10,1
87,13,9,10,2
88,13,10,10,5
89,14,10,10,1
90,15,9,10,1
91,15,9,9,1
92,15,11,11,2
93,15,10,10,4
94,15,10,10,2
95,15,9,10,6
96,15,10,10,2
97,15,9,10,2
98,15,9,10,4
99,14,9,11,7
100,13,10,10,18
101,13,8,9,2
102,12,8,9,1
103,12,9,9,1
104,12,9,10,1
105,12,8,9,1
106,12,8,8,1
107,12,8,8,1
108,13,8,8,1
109,13,8,8,1
110,13,8,8,1
111,13,7,8,1
112,13,7,8,1
113,13,7,8,1
114,13,7,7,2
115,12,7,7,1
116,12,6,7,1
117,12,6,7,1
118,12,7,7,1
119,12,6,7,1
120,12,6,7,1
121,12,6,6,1
122,13,6,6,1
123,13,6,6,1
124,13,6,6,1
125,13,6,6,1
126,13,6,6,1
127,12,6,6,1
128,12,6,6,1
129,12,6,6,1
130,12,6,6,1
131,12,7,7,1
132,12,7,7,1
133,12,7,7,1
134,12,7,7,1
135,12,7,7,1
136,12,7,7,1
137,12,7,7,1
138,12,7,7,1
139,12,7,7,1
140,12,7,7,1
141,12,7,7,1
142,12,7,7,1
143,11,7,7,1
144,11,7,7,1
145,11,7,7,1
146,11,7,7,1
147,11,7,7,1
148,11,7,7,1
149,11,7,7,1
150,10,7,7,1
151,10,7,7,1
152,10,6,7,1
153,10,6,7,1
154,10,6,7,1
155,10,6,6,1
156,10,6,6,1
157,10,7,7,1
158,10,6,6,1
159,10,7,7,1
160,9,7,7,1
161,9,7,7,1
162,9,7,7,1
163,9,8,8,1
164,9,8,8,1
165,9,8,8,1
166,9,7,8,2
167,9,7,8,1
168,9,7,8,1
169,9,7,7,1
170,9,7,7,1
171,10,6,7,1
172,10,6,7,1
173,10,6,7,1
174,10,6,6,1
175,10,6,6,1
176,10,6,7,1
177,10,6,6,1
178,10,5,6,1
179,10,5,6,1
180,10,5,6,1
181,10,5,5,2
182,10,5,5,1
183,9,5,5,1
184,9,5,5,1
185,8,5,5,1
186,8,5,5,1
187,8,5,5,1
188,8,5,5,1
189,8,5,5,1
190,8,5,5,1
191,10,5,5,1
192,10,5,5,1
193,10,5,5,1
194,10,5,5,1
195,10,5,5,1
196,10,5,5,1
197,10,5,5,1
198,10,5,5,1
199,10,5,5,1
200,10,5,5,1
201,10,5,5,1
202,10,5,5,1
203,10,6,6,1
204,10,5,5,1
205,10,5,5,1
206,10,5,5,1
207,10,6,6,1
208,10,6,6,1
209,10,6,6,1
210,10,6,6,1
211,10,5,6,1
212,10,5,6,1
213,10,5,6,1
214,10,5,5,1
215,10,5,5,1
216,10,5,5,1
217,10,5,5,1
218,10,5,5,1
219,10,5,5,1
220,10,5,5,1
221,10,6,6,1
222,9,6,6,1
223,9,6,6,1
224,9,6,6,1
225,9,6,6,1
226,9,6,6,1
227,9,7,7,1
228,10,7,7,1
229,10,7,7,1
230,10,7,7,1
231,10,7,7,1
232,10,7,7,1
233,10,7,7,1
234,10,8,8,1
235,10,8,8,1
236,10,8,8,1
237,10,9,9,2
238,10,8,8,3
239,10,8,8,1
240,10,8,8,1
241,10,8,8,1
242,10,8,8,2
243,10,8,8,2
244,10,9,9,2
245,10,9,9,5
246,10,8,8,3
247,11,9,9,1
248,13,8,9,2
249,14,8,9,1
250,14,7,9,1
251,13,7,8,1
252,13,7,8,1
253,13,8,8,1
254,13,9,9,2
255,12,9,10,2
256,12,8,8,4
257,12,8,8,2
258,12,8,9,2
259,12,8,9,2
260,12,9,10,8
261,12,9,9,2
262,12,9,9,1
263,12,9,9,1
264,12,9,9,1
265,12,10,10,2
266,12,9,10,1
267,12,9,10,1
268,11,9,10,1
269,11,9,9,1
270,11,9,9,1
271,11,10,10,2
272,11,9,9,3
273,11,9,9,1
274,11,10,10,2
275,11,9,10,3
276,10,8,10,4
277,10,7,9,2
278,10,7,8,1
279,10,7,8,1
280,10,7,7,1
281,10,7,7,1
282,10,7,7,1
283,10,7,7,1
284,10,7,7,1
285,9,7,7,1
286,9,7,7,1
287,9,7,7,1
288,9,8,8,2
289,9,8,8,1
290,9,8,8,1
291,9,8,8,2
292,9,8,8,1
293,9,8,8,1
294,9,8,8,1
295,9,8,8,1
296,9,8,8,1
297,9,8,8,1
298,9,8,8,1
299,10,10,10,2
300,11,10,10,1
301,11,11,12,2
302,11,10,10,6
303,11,8,10,2
304,11,9,10,5
305,11,9,10,2
306,11,8,9,4
307,11,8,9,1
308,10,8,9,1
309,10,8,9,8
310,10,7,8,6
311,10,7,8,1
312,10,8,8,1
313,10,8,8,2
314,10,8,8,1
315,10,7,8,2
316,10,7,8,1
317,10,7,8,1
318,9,7,7,1
319,9,7,8,1
320,9,6,7,1
321,9,6,7,1
322,9,6,7,1
323,9,6,6,1
324,9,5,6,1
325,9,4,6,1
326,8,4,6,1
327,8,4,5,1
328,9,5,5,1
329,9,5,5,1
330,9,6,6,1
331,9,5,5,1
332,9,5,5,1
333,9,5,5,1
334,9,5,5,1
335,7,6,6,1
336,7,6,6,1
337,7,6,6,1
338,7,6,6,2
339,8,6,6,1
340,8,6,6,1
341,8,6,7,1
342,8,5,6,1
343,8,6,7,1
344,8,6,6,1
345,7,5,6,1
346,7,5,5,1
347,7,5,5,1
348,7,5,5,1
349,7,5,5,1
350,7,5,5,1
351,7,5,5,1
352,7,5,5,1
353,7,6,6,1
354,7,6,6,1
355,7,6,6,2
356,7,6,6,1
357,7,6,6,1
358,7,6,6,1
359,7,6,6,1
360,7,6,6,1
361,7,6,6,1
362,7,5,6,1
363,7,5,6,1
364,7,5,6,1
365,7,6,6,1
366,7,5,6,1
367,7,5,5,1
368,8,5,5,1
369,8,5,5,1
370,8,5,5,1
371,8,5,5,1
372,8,5,5,1
373,8,5,5,1
374,8,5,5,1
375,8,5,5,1
376,8,5,5,1
377,9,5,5,1
378,9,5,5,1
379,9,5,5,1
380,9,5,5,1
381,9,6,6,1
382,9,6,6,1
383,9,6,6,1
384,9,6,6,1
385,9,6,6,1
386,9,6,6,1
387,9,6,6,1
388,9,6,6,1
389,9,6,6,1
390,9,6,6,1
391,9,6,6,1
392,9,6,6,1
393,9,6,6,1
394,9,6,6,1
395,9,6,6,1
396,9,6,6,1
397,9,6,6,1
398,9,7,7,1
399,9,7,7,1
400,9,6,7,1
401,9,6,7,1
402,9,6,8,1
403,9,6,7,2
404,9,6,6,2
405,9,6,6,4
406,9,6,6,1
407,9,6,6,1
408,9,6,6,1
409,9,6,6,1
410,9,6,6,1
411,9,7,7,1
412,9,7,7,1
413,9,7,7,1
414,9,7,7,1
415,9,7,7,1
416,9,7,7,2
417,9,7,7,1
418,9,7,7,1
419,9,7,7,1
420,9,7,7,2
421,9,7,7,1
422,9,7,7,1
423,9,7,8,1
424,9,6,7,1
425,9,6,7,1
426,10,6,6,1
427,11,6,7,1
428,11,6,7,1
429,11,6,7,1
430,11,6,6,2
431,11,6,6,1
432,11,6,6,1
433,11,6,6,1
434,11,6,6,1
435,11,6,6,1
436,11,6,6,1
437,11,6,6,1
438,11,6,6,1
439,11,7,7,1
440,11,7,7,1
441,11,7,7,1
442,11,6,8,1
443,11,6,7,1
444,11,7,8,1
445,11,7,7,1
446,11,7,7,2
447,11,8,8,1
448,10,8,8,1
449,10,6,8,1
450,10,6,7,1
451,10,6,7,1
452,10,6,6,1
453,10,6,6,1
454,10,5,7,1
455,10,5,7,1
456,10,5,7,1
457,10,6,6,1
458,10,5,5,1
459,10,6,6,1
460,10,5,5,1
461,10,5,5,1
462,10,6,6,1
463,10,5,5,1
464,10,5,5,1
465,10,5,5,1
466,10,5,5,1
467,10,5,5,1
468,10,4,5,1
469,10,5,6,1
470,10,6,6,1
471,10,6,6,1
472,10,5,6,1
473,10,6,6,1
474,10,6,6,1
475,10,6,6,1
476,10,6,6,1
477,10,6,6,1
478,10,6,6,1
479,10,6,6,2
480,10,6,6,1
481,10,6,6,1
482,10,6,6,1
483,10,6,6,1
484,10,6,6,1
485,10,6,6,1
486,11,6,6,1
487,11,6,6,1
488,11,6,6,1
489,11,6,6,1
490,11,6,6,2
491,11,6,6,1
492,11,6,6,1
493,11,6,6,1
494,11,6,6,1
495,11,6,6,1
496,11,6,6,1
497,11,6,6,1
498,11,6,6,2
499,11,6,6,1
500,11,6,6,1
501,11,6,6,1
502,11,6,6,1
503,11,6,6,1
504,11,6,6,1
505,10,6,6,1
506,10,6,6,1
507,10,6,6,1
508,10,6,6,1
509,10,6,6,1
510,10,5,6,2
511,10,5,6,1
512,10,5,6,1
513,10,5,5,1
514,10,5,5,1
515,10,5,5,1
516,10,5,5,1
517,10,5,5,1
518,10,5,6,1
519,10,5,5,2
520,10,5,5,2
521,10,5,5,2
522,10,5,5,1
523,10,5,5,1
524,10,5,5,1
525,10,5,5,1
526,10,5,5,1
527,10,5,5,1
528,10,5,5,1
529,10,5,5,1
530,10,5,5,1
531,10,5,5,1
532,10,5,5,1
533,10,5,5,2
534,10,5,5,1
535,10,5,5,1
536,10,5,5,1
537,10,5,5,1
538,10,5,6,1
539,10,6,7,2
540,10,6,7,2
541,10,6,6,4
542,10,6,6,1
543,10,6,6,4
544,10,6,6,2
545,10,6,6,1
546,10,6,6,2
547,10,6,6,2
548,10,6,7,1
549,10,5,6,2
550,10,5,6,1
551,10,5,5,1
552,9,5,6,1
553,9,5,5,2
554,9,5,5,1
555,9,6,6,2
556,9,6,6,2
557,9,6,6,3
558,9,7,7,1
559,9,7,7,1
560,9,7,7,1
561,9,6,7,1
562,9,6,7,1
563,9,6,7,1
564,9,6,6,1
565,9,6,6,1
566,9,6,6,1
567,9,6,6,1
568,9,7,7,1
569,9,7,7,2
570,9,7,7,4
571,8,6,7,1
572,8,6,7,1
573,8,6,7,1
574,8,6,6,1
575,8,6,6,1
576,8,6,6,1
577,8,6,6,1
578,8,6,6,1
579,8,6,6,1
580,8,5,6,1
581,8,5,6,1
582,8,5,6,1
583,8,6,6,1
584,8,5,5,1
585,8,5,5,1
586,8,5,5,1
587,8,5,5,1
588,9,5,5,1
589,8,5,5,1
590,8,5,5,1
591,8,5,5,1
592,9,5,5,1
593,9,5,5,1
594,9,5,5,1
595,9,5,5,1
596,9,5,5,1
597,10,5,5,1
598,10,5,5,1
599,10,5,5,1
600,10,5,5,1
601,10,5,5,1
602,10,5,5,1
603,10,5,5,1
604,10,6,6,1
605,10,6,6,1
606,9,6,6,1
607,9,6,6,1
608,9,6,6,1
609,9,6,6,1
610,9,6,6,1
611,9,6,6,1
612,9,6,6,1
613,9,6,6,1
614,9,6,6,1
615,9,6,6,1
616,9,6,6,1
617,9,6,6,1
618,10,6,6,1
619,10,7,7,1
620,10,5,6,1
621,10,6,7,1
622,10,6,7,1
623,10,6,6,1
624,10,6,6,1
625,10,6,6,1
626,11,6,6,1
627,11,6,6,1
628,10,6,6,1
629,10,6,6,1
630,10,7,7,1
631,9,7,7,1
632,9,7,7,1
633,9,7,7,1
634,9,7,7,1
635,9,7,7,1
636,9,7,7,1
637,9,7,7,1
638,10,7,7,1
639,10,7,7,1
640,10,6,7,1
641,10,6,7,1
642,10,6,7,1
643,10,7,7,1
644,10,7,7,1
645,10,7,7,1
646,10,7,7,1
647,10,7,7,1
648,10,7,7,1
649,10,7,7,1
650,10,7,7,1
651,10,7,7,1
652,10,7,7,1
653,10,7,7,1
654,10,7,7,1
655,10,7,7,1
656,10,7,7,2
657,10,7,7,1
658,10,7,7,1
659,10,7,7,1
660,10,7,7,1
661,10,7,7,1
662,10,7,7,1
663,10,7,7,1
664,10,7,7,1
665,10,7,7,1
666,10,7,7,1
667,9,7,7,1
668,9,7,7,1
669,9,7,7,1
670,9,7,7,1
671,9,7,7,1
672,9,7,7,1
673,9,7,7,1
674,9,7,7,1
675,9,7,7,1
676,9,7,7,1
677,10,7,7,1
678,10,7,7,1
679,9,7,7,1
680,9,7,7,1
681,9,7,8,2
682,9,6,7,3
683,9,6,7,1
684,9,6,7,1
685,9,6,6,1
686,9,6,6,1
687,9,6,6,1
688,9,6,6,1
689,9,6,6,2
690,9,5,6,1
691,9,5,6,2
692,9,5,6,1
693,9,5,5,1
694,9,5,5,1
695,9,5,5,1
696,9,5,5,1
697,9,5,5,1
698,9,5,5,2
699,9,6,6,1
700,9,6,6,2
701,9,6,7,1
702,9,7,7,1
703,9,7,8,1
704,9,7,7,2
705,9,5,7,1
706,9,5,7,1
707,9,5,7,1
708,9,5,5,2
709,10,5,5,1
710,10,4,5,1
711,10,4,5,1
712,10,4,5,1
713,9,4,4,1
714,9,4,4,1
715,9,4,5,1
716,9,4,5,1
717,9,4,5,1
718,9,4,4,1
719,9,4,6,1
720,9,4,6,1
721,9,4,5,1
722,9,4,5,1
723,9,4,5,1
724,9,4,4,2
725,9,4,4,2
726,9,4,4,2
727,9,4,4,1
728,9,5,5,4
729,8,5,6,1
730,8,5,6,4
731,8,5,6,4
732,8,3,6,1
733,8,3,5,1
734,8,4,6,1
735,8,4,4,1
736,8,4,4,4
737,8,3,3,1
738,8,3,4,2
739,8,4,5,2
740,8,4,5,2
741,8,4,4,2
742,8,4,4,2
743,8,5,5,2
744,8,4,5,1
745,9,3,4,1
746,9,3,4,1
747,9,3,3,4
748,9,3,3,1
749,9,3,4,2
750,9,4,4,2
751,9,4,4,1
752,9,5,5,1
753,9,5,5,1
754,8,5,5,1
755,8,5,5,1
756,8,5,5,2
757,8,4,5,1
758,8,4,5,1
759,8,5,6,1
760,8,5,5,1
761,8,4,5,1
762,8,5,5,2
763,8,4,5,2
764,8,4,5,1
765,8,4,5,2
766,8,4,4,1
767,8,4,4,2
768,8,5,5,1
769,8,5,5,1
770,8,5,5,1
771,8,5,5,1
772,9,5,6,1
773,9,5,6,1
774,9,6,7,1
775,9,6,6,2
776,9,6,6,1
777,9,6,7,1
778,9,7,7,2
779,9,7,7,2
780,9,7,7,1
781,9,7,9,1
782,10,6,7,1
783,10,6,7,1
784,10,6,6,2
785,10,6,6,2
786,10,7,8,2
787,10,6,7,1
788,10,6,7,1
789,10,6,6,1
790,9,6,6,1
791,9,6,6,1
792,9,6,6,1
793,10,6,6,1
794,10,5,6,2
795,10,5,6,1
796,10,6,7,1
797,10,5,5,1
798,10,5,5,1
799,10,5,5,1
800,10,5,5,2
801,10,5,5,1
802,10,5,5,1
803,10,5,5,1
804,10,4,5,1
805,10,6,6,1
806,10,5,6,2
807,10,6,6,2
808,10,5,6,2
809,10,6,6,2
810,10,5,6,1
811,10,6,7,1
812,10,6,7,2
813,10,6,6,2
814,10,6,6,1
815,9,6,6,2
816,9,7,7,1
817,9,7,7,1
818,9,7,7,1
819,9,7,7,1
820,9,7,7,2
821,9,7,7,1
822,9,7,7,1
823,9,7,7,1
824,9,7,7,2
825,9,7,7,1
826,9,7,7,1
827,9,7,7,2
828,9,7,7,1
829,9,7,7,2
830,10,6,7,1
831,10,6,7,1
832,10,6,7,1
833,10,6,6,1
834,10,7,7,1
835,10,7,7,2
836,12,7,7,1
837,12,9,9,1
838,12,9,9,1
839,11,9,9,2
840,11,11,12,2
841,11,10,11,12
842,11,11,12,10
843,11,11,13,8
844,12,13,14,48
845,14,11,12,16
846,14,12,12,4
847,14,11,11,1
848,14,11,12,4
849,14,11,14,3
850,14,11,15,8
851,13,12,13,12
852,13,10,11,4
853,12,10,11,10
854,11,10,10,8
855,11,11,11,2
856,11,11,11,4
857,11,12,12,12
858,11,13,13,12
859,11,12,12,8
860,12,13,13,8
861,13,12,13,30
862,13,12,14,64
863,14,14,14,18
864,14,13,14,42
865,14,14,16,80
866,14,13,14,144
867,15,11,13,12
868,15,11,13,24
869,14,11,14,60
870,15,12,13,99
871,15,12,14,6
872,15,11,13,14
873,15,13,13,8
874,14,13,14,8
875,15,15,16,12
876,15,15,15,60
877,15,16,17,6
878,15,15,17,6
879,15,14,17,6
880,15,13,15,20
881,15,14,15,32
882,15,14,14,72
883,15,14,14,12
884,15,16,16,20
885,15,17,17,80
886,15,14,15,48
887,14,12,14,40
888,14,15,17,72
889,14,16,17,18
890,16,15,16,14
891,16,18,19,60
892,16,17,19,36
893,16,17,18,48
